trn_loss,val_loss,accuracy,auroc,f1score,precision,recall
0.4320974980429072,0.4302148803488721,0.7897970676422119,0.8726460933685303,0.776214063167572,0.8296610116958618,0.7292364835739136
0.43191841382325724,0.4317375693468159,0.7899832725524902,0.8725385665893555,0.7790834307670593,0.8219008445739746,0.7405063509941101
0.43152027744264004,0.43140946533426894,0.7901303768157959,0.8732731938362122,0.7780185341835022,0.8256688714027405,0.7355679869651794
0.4289491837633554,0.4393201823119123,0.7836126685142517,0.8659170269966125,0.7675999999046326,0.8289417028427124,0.7147113680839539
0.4285258721616079,0.43967103705059885,0.783053994178772,0.8650617003440857,0.7693526148796082,0.8212172389030457,0.7236499190330505
