trn_loss,val_loss,accuracy,auroc,f1score,precision,recall
0.4171544756657262,0.4129562032353698,0.7950102686882019,0.881760835647583,0.7749846577644348,0.8586956262588501,0.7061452269554138
0.4145099688819942,0.42777552442207967,0.7897970676422119,0.8774810433387756,0.7862147092819214,0.800000011920929,0.7728965282440186
0.41369251876489577,0.41515898385971395,0.8020484447479248,0.8822174668312073,0.7853825688362122,0.85758376121521,0.7243947982788086
0.41431209784059725,0.4252106218364652,0.792178750038147,0.873751163482666,0.7776006460189819,0.8362623453140259,0.7266294360160828
0.412024879322939,0.4289167302502822,0.7888268232345581,0.8715192079544067,0.7772102355957031,0.8224532008171082,0.7366852760314941
